,Ticker,Start_Date,End_Date,Mean_Return,Volatility,Max_Return,Min_Return,kurtosis,skewness
23,SPY,2020-01-25,2025-01-24,0.0653712424192519,1.3251115630654968,9.060320579045577,-10.942360277225385,11.43505798997336,-0.5456570502719622
24,SPY,2020-01-26,2025-01-25,0.0650867857142842,1.3246215294452832,9.060311834386605,-10.94237125725469,11.444410525960482,-0.5451957533207998
25,SPY,2020-01-27,2025-01-26,0.0650867917179241,1.3246232086667915,9.060319237545688,-10.942365092691295,11.444384426679465,-0.5451951297484218
26,SPY,2020-01-28,2025-01-27,0.0643036728458808,1.3248600979375391,9.060320579045577,-10.94237058270532,11.444093536257068,-0.5438854683903133
27,SPY,2020-01-29,2025-01-28,0.0632423824906332,1.3255109412359654,9.060327311455229,-10.942365092691295,11.415224082798368,-0.5417866752105287
28,SPY,2020-01-30,2025-01-29,0.0636684308409194,1.325680144266734,9.060304431227497,-10.942349297193363,11.408564256508892,-0.5423801749421923
29,SPY,2020-01-31,2025-01-30,0.064758043136521,1.3246968028183852,9.060343459277886,-10.94240073096918,11.450122787537076,-0.5438268604545511
30,SPY,2020-02-01,2025-01-31,0.0645938059370827,1.324625291226489,9.060329323707151,-10.94236576724037,11.452841862678728,-0.5436089404888879
31,SPY,2020-02-02,2025-02-01,0.0641186616311208,1.3242043021837049,9.060343459277886,-10.94237260635368,11.45889637975966,-0.5426868498861358
32,SPY,2020-02-03,2025-02-02,0.0641186557954566,1.324204453154323,9.060313175885382,-10.9423596026766,11.458905909330287,-0.5426907323494876
33,SPY,2020-02-04,2025-02-03,0.062955287103448,1.3240897635308058,9.060335385365947,-10.942358928127916,11.47238882813522,-0.5416910953796747
34,SPY,2020-02-05,2025-02-04,0.0614988738297517,1.3238932517855464,9.060335385365947,-10.942341783532928,11.478316445815182,-0.539215550136719
35,SPY,2020-02-06,2025-02-05,0.0617653109287502,1.323982928691301,9.060358265599344,-10.942382911831338,11.474897533604658,-0.5396342441693766
36,SPY,2020-02-07,2025-02-06,0.0625130764750006,1.3239117534693936,9.06034413002972,-10.942386378193136,11.479277747707364,-0.5413375932729136
37,SPY,2020-02-08,2025-02-07,0.0621951480276095,1.3237945528268598,9.060336056117135,-10.942347948097089,11.483705284485032,-0.5408591405683364
38,SPY,2020-02-09,2025-02-08,0.0614168396315889,1.3235547645354515,9.060343459277886,-10.942354787209707,11.481566984217713,-0.5392745955086039
39,SPY,2020-02-10,2025-02-09,0.0614168436819397,1.3235538716224549,9.06031990829559,-10.942349297193363,11.481557376725766,-0.5392767449418364
40,SPY,2020-02-11,2025-02-10,0.0613277061438563,1.3240784278670976,9.060321249795678,-10.94236576724037,11.470107820826822,-0.5388668101688142
41,SPY,2020-02-12,2025-02-11,0.0613554906342768,1.3240910106159358,9.060320579045577,-10.94238156273133,11.46965573835534,-0.5389033561478619
42,SPY,2020-02-13,2025-02-12,0.0615010941752667,1.324082467506192,9.060335385365947,-10.942376747268325,11.470263744863193,-0.5392412381266575
43,SPY,2020-02-14,2025-02-13,0.061116743926288,1.3241237147951497,9.060334714614848,-10.94236576724037,11.467804278332338,-0.5383355385274791
44,SPY,2020-02-15,2025-02-14,0.0621633204122902,1.3243907488581084,9.06031990829559,-10.942354112661237,11.458108333189887,-0.5400377100848601
45,SPY,2020-02-16,2025-02-15,0.0621099024104716,1.3238642266453196,9.060313846634948,-10.94238156273133,11.469465702297104,-0.5401287489746162
46,SPY,2020-02-17,2025-02-16,0.0621098992801612,1.3238639829963073,9.060305772725208,-10.94236576724037,11.46941285020044,-0.5401308594183403
47,SPY,2020-02-18,2025-02-17,0.0621099124473782,1.3238643845812643,9.060343459277886,-10.94239321730518,11.469509381123505,-0.5401292694386485
48,SPY,2020-02-19,2025-02-18,0.0617784254824883,1.32434011608281,9.060336726868435,-10.942377421818083,11.4597182098219,-0.5392525359523641
49,SPY,2020-02-20,2025-02-19,0.0623396869608833,1.3242887539600663,9.060321249795678,-10.942365092691295,11.462828622753264,-0.5405449311608681
50,SPY,2020-02-21,2025-02-20,0.0633479250475439,1.3239383353393614,9.060350862438614,-10.94235276356452,11.47941351356678,-0.5428113483065826
51,SPY,2020-02-22,2025-02-21,0.0656590660423856,1.3205606113275008,9.060328652956407,-10.9423596026766,11.597633706281794,-0.5388942377105069
52,SPY,2020-02-23,2025-02-22,0.0642450084100314,1.3209853353763317,9.060305101976308,-10.942354112661237,11.567466882328262,-0.5366734094806782
53,SPY,2020-02-24,2025-02-23,0.0642450153228506,1.3209846330745372,9.060303760478794,-10.942354112661237,11.567464843918271,-0.5366719638021065
54,SPY,2020-02-25,2025-02-24,0.066710723544732,1.3186168968122842,9.060311834386605,-10.94237125725469,11.663875069364362,-0.5352940933881618
55,SPY,2020-02-26,2025-02-25,0.0666412260110141,1.3186427672677783,9.060312505135949,-10.942376072718664,11.6626932219539,-0.5351251635188171
56,SPY,2020-02-27,2025-02-26,0.0698235953372026,1.3124391204621502,9.060350862438614,-10.942376072718664,11.83051767199218,-0.516643631417286
57,SPY,2020-02-28,2025-02-27,0.0701985836879981,1.312366281003086,9.060327982205774,-10.94237809636791,11.83436830087592,-0.517552140032108
58,SPY,2020-02-29,2025-02-28,0.0654759842950495,1.3076777180394714,9.060328652956407,-10.942365092691295,11.952255517171562,-0.5415583844416789
59,SPY,2020-03-01,2025-03-01,0.0666663563246755,1.3078382516474985,9.06031990829559,-10.942376072718664,11.936331710097829,-0.5424711571587334
60,SPY,2020-03-02,2025-03-02,0.0666663453772731,1.307837422109168,9.060312505135949,-10.942389076394344,11.936328340165408,-0.5424710292993902
61,SPY,2020-03-03,2025-03-03,0.0690009612834231,1.3057384238101617,9.060328652956407,-10.94238705274332,12.02829996497908,-0.5418766324084106
62,SPY,2020-03-04,2025-03-04,0.0642556938318514,1.3015158343215054,9.060313846634948,-10.94238156273133,12.137507603040945,-0.56400155688399
63,SPY,2020-03-05,2025-03-05,0.0659612443435761,1.2984714548123475,9.060327311455229,-10.942376747268325,12.24650559757436,-0.5584387419721893
64,SPY,2020-03-06,2025-03-06,0.0681348602305018,1.2978741181060296,9.060313175885382,-10.94239389185583,12.27621129194458,-0.5620139954788558
65,SPY,2020-03-07,2025-03-07,0.0729431242039849,1.279717300568454,9.060326640704774,-10.942365092691295,12.021233934367864,-0.4136397742176811
66,SPY,2020-03-08,2025-03-08,0.0733312815448415,1.2792810034698752,9.060334714614848,-10.942360277225385,12.030222598084196,-0.4146020944076294
67,SPY,2020-03-09,2025-03-09,0.0733312971785573,1.2792814599417834,9.06034413002972,-10.94237125725469,12.030230197353111,-0.4146036309332627
68,SPY,2020-03-10,2025-03-10,0.0692665920617508,1.2716516676558411,9.060319237545688,-10.942369908156037,12.19316621184202,-0.464401956439814
69,SPY,2020-03-11,2025-03-11,0.0710285700925062,1.2663168488634269,9.060312505135949,-10.942360277225385,12.28458674522374,-0.434971252852352
70,SPY,2020-03-12,2025-03-12,0.0779898816575124,1.236960363677286,9.060343459277886,-10.94236576724037,10.836976681180971,-0.1059874895405166
71,SPY,2020-03-13,2025-03-13,0.0716010667052024,1.213662396546522,9.060329323707151,-10.942388401843916,10.021835576050265,-0.3678988577418508
72,SPY,2020-03-14,2025-03-14,0.0792578829992357,1.1737768587810238,9.060312505135949,-5.764867618319802,5.668563614116283,0.2322301845576892
73,SPY,2020-03-15,2025-03-15,0.080839363637619,1.1746477950270773,9.060328652956407,-5.764908414476855,5.641279103272684,0.2313369870239837
74,SPY,2020-03-16,2025-03-16,0.0808393572855564,1.1746477232917822,9.060320579045577,-5.764877966499837,5.64124688543286,0.2313366616021375
75,SPY,2020-03-17,2025-03-17,0.0766016264378767,1.1654715697354157,9.060335385365947,-5.764898662859919,5.579004366851373,0.1720645944809835
76,SPY,2020-03-18,2025-03-18,0.0812505510198935,1.1565546247465028,9.060296357320263,-5.76487856305985,5.530484081357753,0.2342712807007651
77,SPY,2020-03-19,2025-03-19,0.0802200229499405,1.15701424702668,9.060305772725208,-5.764877369939947,5.5186195194359415,0.2358639663201739
78,SPY,2020-03-20,2025-03-20,0.084521608809089,1.1506993339637206,9.060312505135949,-5.764868214878738,5.533913388888785,0.2734141921081649
79,SPY,2020-03-21,2025-03-21,0.0863285001707004,1.148326339976774,9.060328652956407,-5.764857866697626,5.580545552426277,0.2800804126445206
80,SPY,2020-03-22,2025-03-22,0.0862860236589777,1.147869894255389,9.060327311455229,-5.764867618319802,5.587382663802776,0.2802989067067908
81,SPY,2020-03-23,2025-03-23,0.086286023017612,1.1478698265609273,9.06031990829559,-5.764907817913878,5.587396170502755,0.2802963924467272
82,SPY,2020-03-24,2025-03-24,0.0791353932358107,1.1199922041021475,6.716609428762377,-5.764897469735974,3.177885452031502,-0.0897004357094208
83,SPY,2020-03-25,2025-03-25,0.0793695230028399,1.1203198141448607,6.716643126868971,-5.76491816609177,3.173059339081596,-0.0890210291666614
84,SPY,2020-03-26,2025-03-26,0.0749085071579288,1.1084511499588514,6.716622282660012,-5.764888911240962,2.8547414979465278,-0.1918657679728282
85,SPY,2020-03-27,2025-03-27,0.0763306177270939,1.1056723025086574,6.716628932945712,-5.764907221351024,2.869619680771856,-0.1815650153452623
86,SPY,2020-03-28,2025-03-28,0.0735312740366755,1.1020783510922985,6.716629826295839,-5.764897469735974,2.889694870891322,-0.1947710941715749
87,SPY,2020-03-29,2025-03-29,0.0718693754549339,1.103212497363278,6.716643573545023,-5.764887121558083,2.86986805141147,-0.1948911938733571
88,SPY,2020-03-30,2025-03-30,0.0718693747187639,1.1032114787815597,6.716601885129747,-5.764927917704677,2.869853578132264,-0.1949016835255382
89,SPY,2020-03-31,2025-03-31,0.0731143224061747,1.102769657198948,6.716643573545023,-5.764938265881503,2.8816938683451303,-0.1964094516083005
90,SPY,2020-04-01,2025-04-01,0.0772352338571655,1.0953018977875748,6.7166160790484986,-5.764907221351024,2.802605568790989,-0.1534745986628022
91,SPY,2020-04-02,2025-04-02,0.0756216152109926,1.093503747241947,6.716615632374334,-5.764858463255617,2.8260909768734424,-0.1565674243736308
92,SPY,2020-04-03,2025-04-03,0.0772776046134202,1.092771957058227,6.7166089820886565,-5.76491816609177,2.839755120719671,-0.1591841386030532
93,SPY,2020-04-04,2025-04-04,0.0679989628681117,1.0857680569392372,5.495426894698774,-5.764907817913878,2.219624007449722,-0.3974773553228904
94,SPY,2020-04-05,2025-04-05,0.0632837534180414,1.0981245679399136,5.495400462082922,-5.854290921310367,2.6529479398135702,-0.4961905609856784
95,SPY,2020-04-06,2025-04-06,0.0632837554889717,1.098124307050743,5.495426894698774,-5.854290921310367,2.652958386696416,-0.4961901346530265
96,SPY,2020-04-07,2025-04-07,0.0632529465514901,1.098561219326957,5.49540942864768,-5.854290921310367,2.648423643579628,-0.4959104571754217
97,SPY,2020-04-08,2025-04-08,0.0604362426284686,1.0946348543951627,5.49540942864768,-5.854290921310367,2.6589511919563504,-0.5152938247168486
98,SPY,2020-04-09,2025-04-09,0.05797568285877,1.0948182532808552,5.495399995002304,-5.854290921310367,2.651885871345928,-0.5128072543332814
99,SPY,2020-04-10,2025-04-10,0.067071265357312,1.133478800984739,10.501934425982215,-5.854301689268205,7.688592818909538,0.1390992582628005
100,SPY,2020-04-11,2025-04-11,0.0635290793552055,1.1399607292526894,10.501934425982215,-5.854301689268205,7.625920871380426,0.0985321483069574
101,SPY,2020-04-12,2025-04-12,0.0648979862328071,1.140539232852365,10.501934425982215,-5.854290921310367,7.599554253792711,0.0974314732990926
102,SPY,2020-04-13,2025-04-13,0.0648980065724657,1.1405393626144418,10.501934425982215,-5.854301689268205,7.599564411916532,0.0974279369331356
103,SPY,2020-04-14,2025-04-14,0.0626015145005289,1.1380822676449114,10.501934425982215,-5.854301689268205,7.667676545249336,0.0912140545985174
104,SPY,2020-04-15,2025-04-15,0.0650656603520434,1.1366928737362108,10.501934425982215,-5.854290921310367,7.708502454779964,0.0911295349212936
105,SPY,2020-04-16,2025-04-16,0.06445854424065,1.136673070650548,10.501934425982215,-5.854290921310367,7.709447200696143,0.0926762536958983
106,SPY,2020-04-17,2025-04-17,0.0605379216786099,1.1360620139453277,10.501934425982215,-5.854301689268205,7.723531427746504,0.0867036075400938
107,SPY,2020-04-18,2025-04-18,0.0620542136975974,1.1348990056246226,10.501934425982215,-5.854290921310367,7.761814703045744,0.086256311266407
108,SPY,2020-04-19,2025-04-19,0.0620542184140278,1.1348986163338557,10.501934425982215,-5.854301689268205,7.761825392336567,0.0862606924839515
109,SPY,2020-04-20,2025-04-20,0.0620542119219904,1.1348988301236862,10.501934425982215,-5.854301689268205,7.761827427299343,0.0862520238031478
110,SPY,2020-04-21,2025-04-21,0.0645230471502689,1.131972446069216,10.501934425982215,-5.854301689268205,7.836478046432473,0.0968237421809122
111,SPY,2020-04-22,2025-04-22,0.0608579364427168,1.1324359698976147,10.501934425982215,-5.854290921310367,7.826772807771996,0.0928886818084877
112,SPY,2020-04-23,2025-04-23,0.0629367840059152,1.1347029771291772,10.501934425982215,-5.854290921310367,7.759871315773469,0.0957960772430111
113,SPY,2020-04-24,2025-04-24,0.063060781798159,1.1348566324694147,10.501934425982215,-5.854290921310367,7.754837490443063,0.0959358856630968
114,SPY,2020-04-25,2025-04-25,0.0635891214066549,1.1356533227602654,10.501934425982215,-5.854290921310367,7.731115861742693,0.097549705226881
115,SPY,2020-04-26,2025-04-26,0.0641137505846613,1.1353530673929868,10.501934425982215,-5.854301689268205,7.733797915487003,0.0963170826241755
116,SPY,2020-04-27,2025-04-27,0.064113760691881,1.1353531553870535,10.501934425982215,-5.854301689268205,7.733803122136676,0.0963181852190934
117,SPY,2020-04-28,2025-04-28,0.0645312566111638,1.1357088666340531,10.501934425982215,-5.854301689268205,7.728752888193939,0.0952770333949054
118,SPY,2020-04-29,2025-04-29,0.0624757120158275,1.1334174159842776,10.501934425982215,-5.854301689268205,7.795864231041349,0.092175565278241
119,SPY,2020-04-30,2025-04-30,0.063719521822894,1.133182131001362,10.501934425982215,-5.854290921310367,7.804003595593376,0.0895733512263626
120,SPY,2020-05-01,2025-05-01,0.0658605997271877,1.1305909740879836,10.501934425982215,-5.854301689268205,7.876223285521092,0.0955113379115356
121,SPY,2020-05-02,2025-05-02,0.0662055060120337,1.1307209317538174,10.501934425982215,-5.854290921310367,7.871175381138852,0.0947044455933903
122,SPY,2020-05-03,2025-05-03,0.0673346818467063,1.130979224906001,10.501934425982215,-5.854301689268205,7.854162501911048,0.0931370331125886
123,SPY,2020-05-04,2025-05-04,0.0673346498937831,1.13097886519803,10.501934425982215,-5.854301689268205,7.854161715561061,0.0931384727032567
124,SPY,2020-05-05,2025-05-05,0.06665213315656,1.1311711394531951,10.501934425982215,-5.854290921310367,7.855446420767943,0.0946278670814222
125,SPY,2020-05-06,2025-05-06,0.066735321391916,1.131119810163694,10.501934425982215,-5.854301689268205,7.8573385094833155,0.0945050610105653
126,SPY,2020-05-07,2025-05-07,0.065107820730077,1.1309477716270322,10.501934425982215,-5.854290921310367,7.863993464565186,0.0976481947424565
127,SPY,2020-05-08,2025-05-08,0.0641245062323669,1.1301009544392704,10.501934425982215,-5.854301689268205,7.893812005283508,0.0982847196565898
128,SPY,2020-05-09,2025-05-09,0.0646633558098999,1.13024178794034,10.501934425982215,-5.854290921310367,7.888276916646579,0.0969555696620019
129,SPY,2020-05-10,2025-05-10,0.0645104304601892,1.129804103212009,10.501934425982215,-5.854290921310367,7.896501244535765,0.0973921116345258
130,SPY,2020-05-11,2025-05-11,0.0645104220636088,1.129803411424844,10.501934425982215,-5.854301689268205,7.896495675127392,0.0973975943425941
131,SPY,2020-05-12,2025-05-12,0.0661500227889931,1.1287585622202323,10.501934425982215,-5.854301689268205,7.93627255589614,0.0982177778571339
132,SPY,2020-05-13,2025-05-13,0.0701925083447299,1.1312646830128683,10.501934425982215,-5.854290921310367,7.886272397337856,0.1089762762460798
133,SPY,2020-05-14,2025-05-14,0.0697651562700326,1.1309391178289927,10.501934425982215,-5.854301689268205,7.8982385440276515,0.1095289238673035
134,SPY,2020-05-15,2025-05-15,0.0695006687741479,1.1308871235551456,10.501934425982215,-5.854301689268205,7.900338883992753,0.1102122256703632
135,SPY,2020-05-16,2025-05-16,0.0674627992059571,1.1278190970526534,10.501934425982215,-5.854301689268205,7.9813563786071535,0.101904717209718
136,SPY,2020-05-17,2025-05-17,0.0679133760975672,1.127482860286334,10.501934425982215,-5.854301689268205,7.985567798445986,0.1008111793977717
137,SPY,2020-05-18,2025-05-18,0.0679133932287183,1.1274835456466856,10.501934425982215,-5.854290921310367,7.985559967526186,0.1008149853501399
138,SPY,2020-05-19,2025-05-19,0.0687859235235522,1.127507086207854,10.501934425982215,-5.854301689268205,7.992371243547473,0.099297107513863
139,SPY,2020-05-20,2025-05-20,0.0675194606647495,1.1265683016111987,10.501934425982215,-5.854290921310367,8.02606248511223,0.1004984334450583
140,SPY,2020-05-21,2025-05-21,0.0678016739654563,1.126423353931426,10.501934425982215,-5.854290921310367,8.031501951739756,0.0999944561645278
141,SPY,2020-05-22,2025-05-22,0.0663076628169716,1.127503159034419,10.501934425982215,-5.854301689268205,7.994452596793981,0.1006885155340341
142,SPY,2020-05-23,2025-05-23,0.0653573940595363,1.1270228560906457,10.501934425982215,-5.854290921310367,8.012656830297956,0.1024660544186199
143,SPY,2020-05-24,2025-05-24,0.0647619083851674,1.1267709466709888,10.501934425982215,-5.854301689268205,8.014057948244995,0.1038069673241242
144,SPY,2020-05-25,2025-05-25,0.0647619161676378,1.1267716215933414,10.501934425982215,-5.854290921310367,8.014050859760552,0.10380295539621
145,SPY,2020-05-26,2025-05-26,0.0647619107500908,1.1267711533342994,10.501934425982215,-5.854290921310367,8.014047471628741,0.1038060477714487
146,SPY,2020-05-27,2025-05-27,0.0636279169487296,1.1265028664080916,10.501934425982215,-5.854301689268205,8.03175050994766,0.1053795497537594
147,SPY,2020-05-28,2025-05-28,0.0654315545879623,1.1279164011450844,10.501934425982215,-5.854290921310367,7.984022064692026,0.1047405629862869
148,SPY,2020-05-29,2025-05-29,0.0646155162051474,1.128011555437355,10.501934425982215,-5.854290921310367,7.980690279865482,0.1067106524498864
149,SPY,2020-05-30,2025-05-30,0.0646080079348325,1.1280093622965617,10.501934425982215,-5.854290921310367,7.980765790612287,0.1067299180285942
150,SPY,2020-05-31,2025-05-31,0.0644675048005144,1.127571161714108,10.501934425982215,-5.854301689268205,7.989109365332785,0.1071394316604813
151,SPY,2020-06-01,2025-06-01,0.0644675065928442,1.1275713315856506,10.501934425982215,-5.854301689268205,7.9891002726536,0.1071418788909236
152,SPY,2020-06-02,2025-06-02,0.0638591035853901,1.1278140797188971,10.501934425982215,-5.854290921310367,7.988503637294818,0.108529923004782
153,SPY,2020-06-03,2025-06-03,0.0632475389679064,1.127335128876845,10.501934425982215,-5.854290921310367,8.00620806241804,0.1092312987240202
154,SPY,2020-06-04,2025-06-04,0.06391121576787,1.1273882133781246,10.501934425982215,-5.854301689268205,8.003889072397037,0.1075392881675227
155,SPY,2020-06-05,2025-06-05,0.0618476470444819,1.1251782282384957,10.501934425982215,-5.854290921310367,8.071893257871341,0.1049363063871136
156,SPY,2020-06-06,2025-06-06,0.0604994047564928,1.124815978136112,10.501934425982215,-5.854290921310367,8.085848945741297,0.1077022717335152
157,SPY,2020-06-07,2025-06-07,0.0612688105447471,1.124698566091593,10.501934425982215,-5.854290921310367,8.081760873917037,0.1061022879180639
158,SPY,2020-06-08,2025-06-08,0.0612688232392489,1.124698936215502,10.501934425982215,-5.854290921310367,8.081764133324036,0.1060938357877772
159,SPY,2020-06-09,2025-06-09,0.0619118401671215,1.1249166723051005,10.501934425982215,-5.854290921310367,8.081595571558058,0.1046997982529669
160,SPY,2020-06-10,2025-06-10,0.0624282466299075,1.1247800523597211,10.501934425982215,-5.854301689268205,8.086699830067467,0.1034956845648298
161,SPY,2020-06-11,2025-06-11,0.0674735616237994,1.1127570485810918,10.501934425982215,-5.854290921310367,7.9674894309817565,0.2080427079310023
162,SPY,2020-06-12,2025-06-12,0.0662920607131187,1.112343514107878,10.501934425982215,-5.854301689268205,7.983861090736908,0.2106039734579577
163,SPY,2020-06-13,2025-06-13,0.0658648443242034,1.11211268181177,10.501934425982215,-5.854301689268205,7.993023702197768,0.2115321586429674
164,SPY,2020-06-14,2025-06-14,0.0649222900051628,1.1121717331918852,10.501934425982215,-5.854301689268205,7.983652291417549,0.2129147594387999
165,SPY,2020-06-15,2025-06-15,0.0649222782814771,1.1121714462830052,10.501934425982215,-5.854290921310367,7.983646945652046,0.2129142140686212
166,SPY,2020-06-16,2025-06-16,0.0634403310142015,1.1113737123855396,10.501934425982215,-5.854301689268205,8.018921649326948,0.2138059736600588
167,SPY,2020-06-17,2025-06-17,0.0645294325737097,1.1115733557391954,10.501934425982215,-5.854301689268205,8.010459077460574,0.2112193334509497
168,SPY,2020-06-18,2025-06-18,0.0638178764517978,1.111876699072068,10.501934425982215,-5.854290921310367,7.999365818864521,0.2125158511633233
169,SPY,2020-06-19,2025-06-19,0.0642612494181356,1.1117337247513857,10.501934425982215,-5.854290921310367,8.004600765246998,0.2115525697444985
170,SPY,2020-06-20,2025-06-20,0.0638009014118769,1.1120577556824658,10.501934425982215,-5.854301689268205,8.0008796794596,0.2126669813130988
171,SPY,2020-06-21,2025-06-21,0.0635629057520225,1.11164526888292,10.501934425982215,-5.854301689268205,8.008573083056948,0.2133618782773765
172,SPY,2020-06-22,2025-06-22,0.0635629174823881,1.1116455615628071,10.501934425982215,-5.854301689268205,8.008577584518047,0.2133608201612866
173,SPY,2020-06-23,2025-06-23,0.0632465052238707,1.1120329045955546,10.501934425982215,-5.854301689268205,8.002274504789478,0.2141264947260238
174,SPY,2020-06-24,2025-06-24,0.0660683463895809,1.1098810444642655,10.501934425982215,-5.854301689268205,8.06132782420649,0.2186394431866008
175,SPY,2020-06-25,2025-06-25,0.0660944200500265,1.1099053469195026,10.501934425982215,-5.854301689268205,8.06041525492374,0.2186180913046979
176,SPY,2020-06-26,2025-06-26,0.0680331482102176,1.107759543249638,10.501934425982215,-5.854290921310367,8.12594468185545,0.2231833850083543
177,SPY,2020-06-27,2025-06-27,0.067485024569329,1.1072347435653802,10.501934425982215,-5.854290921310367,8.145566246470997,0.2235832645474059
178,SPY,2020-06-28,2025-06-28,0.0678271259935043,1.106860456100102,10.501934425982215,-5.854290921310367,8.151478172830167,0.2227488522725486
179,SPY,2020-06-29,2025-06-29,0.0678271039958709,1.106859244864367,10.501934425982215,-5.854301689268205,8.151509891545025,0.2227495769978478
180,SPY,2020-06-30,2025-06-30,0.066859710221777,1.106770853025418,10.501934425982215,-5.854290921310367,8.16366587810748,0.2245546391306604
181,SPY,2020-07-01,2025-07-01,0.0666823770842513,1.1066871709438657,10.501934425982215,-5.854290921310367,8.167117135657703,0.2249792069481187
182,SPY,2020-07-02,2025-07-02,0.0662174289472255,1.1066056171560212,10.501934425982215,-5.854290921310367,8.17075524789641,0.2262235080912819
183,SPY,2020-07-03,2025-07-03,0.0653478834895707,1.1058717110799643,10.501934425982215,-5.854301689268205,8.198611918995898,0.2271672381102815
184,SPY,2020-07-04,2025-07-04,0.0659238225527663,1.1056193834537429,10.501934425982215,-5.854290921310367,8.199550412349772,0.2257998141590281
185,SPY,2020-07-05,2025-07-05,0.06592380553136,1.1056193258207676,10.501934425982215,-5.854301689268205,8.19954854716891,0.2257966208034736
186,SPY,2020-07-06,2025-07-06,0.0659238419113127,1.105619618271767,10.501934425982215,-5.854290921310367,8.199543442624737,0.2257944015322659
187,SPY,2020-07-07,2025-07-07,0.0667988721553956,1.1056258050969574,10.501934425982215,-5.854290921310367,8.206776666390185,0.2243748158945514
188,SPY,2020-07-08,2025-07-08,0.0655946790505236,1.1056867640576211,10.501934425982215,-5.854290921310367,8.20539326722583,0.2270948467648229
189,SPY,2020-07-09,2025-07-09,0.066004969086111,1.1055466459003884,10.501934425982215,-5.854290921310367,8.210645809442173,0.2262159400551464
190,SPY,2020-07-10,2025-07-10,0.0656689382207741,1.1053202188783224,10.501934425982215,-5.854301689268205,8.219730024161953,0.2268412847091936
191,SPY,2020-07-11,2025-07-11,0.0665843648269992,1.105023002719799,10.501934425982215,-5.854301689268205,8.23064313994798,0.2250237232722552
